Learning_Resource_Name,Topic,TYPE,GUID,Item ID,Lesson_Name,DocsLink,HTML5 Link,Checked Alignment?,Math,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,,Sum,
FL_KC_Q5_TRI,Filter,AutoTutorKC,5d611659-0209-4a2e-9672-5c31d7bbfcca,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
FL_KC_Q6_TRI,Filter,AutoTutorKC,aa507c6e-a3d3-4b87-98fd-dccd9a5a87ef,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,
FL_KC_Q7_TRI,Filter,AutoTutorKC,6fc93746-97de-4ed6-adb7-8878b86caf54,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
KCL_KCQ3,Ohm's Law & Kirchhoff’s Law,AutoTutorKC,7b1054b8-38f9-43a8-8f99-a1fe51ca2584,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=7b1054b8-38f9-43a8-8f99-a1fe51ca2584,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
KCQ1_Clamper,Diode Limiter & Clamper,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
KCQ2_Clamper,Diode Limiter & Clamper,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Limiter_DRQ1,Diode Limiter & Clamper,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,
Limiter_KCQ1,Diode Limiter & Clamper,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Limiter_KCQ2,Diode Limiter & Clamper,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Multistage_DRQ2,Multistage Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Multistage_DRQ3,Multistage Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,
Multistage_KCQ1,Multistage Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Multistage_KCQ2,Multistage Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Multistage_KCQ3,Multistage Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,2,
Multistage_KCQ4,Multistage Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Ohm_KCQ1,Ohm's Law & Kirchhoff’s Law,AutoTutorKC,d7c993e9-3061-4cf9-a4d2-dd0292d7cc24,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=d7c993e9-3061-4cf9-a4d2-dd0292d7cc24,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Ohm_KCQ2,Ohm's Law & Kirchhoff’s Law,AutoTutorKC,f328c764-f705-4d55-9592-d2c2bbfc6518,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=f328c764-f705-4d55-9592-d2c2bbfc6518,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Parallel_KCQ1,Series & Parallel Circuit,AutoTutorKC,e1cc8df9-8ae1-4ec8-9681-31f368babc5b,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=e1cc8df9-8ae1-4ec8-9681-31f368babc5b,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Parallel_KCQ2,Series & Parallel Circuit,AutoTutorKC,b2ca158e-30cf-4dcb-a170-081a3fb3c254,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=b2ca158e-30cf-4dcb-a170-081a3fb3c254,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Parallel_KCQ3,Series & Parallel Circuit,AutoTutorKC,a066acc4-fe78-4ff6-af8f-1e751b543f0f,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=a066acc4-fe78-4ff6-af8f-1e751b543f0f,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
PN_DR_Q1_TRI,PN Junction,AutoTutorDRQ,a10392d4-9535-4ad4-8f42-b29ce4b8646b,AutoTutor Deep Reasoning Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
PN_DR_Q2_TRI,PN Junction,AutoTutorDRQ,50fc1a43-9524-4c57-baae-8f9261cf4fd9,AutoTutor Deep Reasoning Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,
PN_KC_EQ1,PN Junction,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
PN_KC_EQ2,PN Junction,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
PN_KC_Q1_TRI,PN Junction,AutoTutorKC,be2964a0-92ff-4778-b94a-8a9d5214534c,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
PN_KC_Q2_TRI,PN Junction,AutoTutorKC,227ba2b1-24d3-455e-91aa-ba04c1052ae3,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
PN_KC_Q3_TRI,PN Junction,AutoTutorKC,5d345652-974f-4703-8d36-5905969ae742,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,
PN_KC_Q5_TRI,PN Junction,AutoTutorKC,cc279c5f-8781-4ab1-b985-7166149dbf21,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
PN_KC_Q6_TRI,PN Junction,AutoTutorKC,0e352d08-e067-4050-b7dc-26ca53378826,AutoTutor Knowledge Check Conversations,,Link,html5,x,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Power_KC_EQ1,Power Supply,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Power_KC_EQ2,Power Supply,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
Push_pull_DRQ3,PushPull Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
Push_Pull_DRQ4,PushPull Amplifier,AutoTutorDRQ,,AutoTutor Deep Reasoning Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
Push_pull_KCQ4,PushPull Amplifier,AutoTutorKC,,AutoTutor Knowledge Check Conversations,,Link,http://www.x-in-y.com/AT/index.html?C3=0&C4=0&voice2=Julie&ST=ASATPageIMG&school=http://onrstem.skoonline.org&MediaBase=https://umiis.github.io/ETMedia/&DEBUGGING=1&xAPI=1&xAPIType=1&location=usa&bkg=https://umiis.github.io/ETMedia/backGround.jpg&guid=,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,
